factor_id,near_id,weight,color,level
84,178,81,#0066cc,第2層
84,179,273,#0066cc,第2層
84,180,4,#0066cc,第2層
84,182,4,#0066cc,第2層
84,183,61,#0066cc,第2層
84,184,371,#0066cc,第2層
84,189,1,#0066cc,第2層
84,190,32,#0066cc,第2層
84,191,63,#0066cc,第2層
84,192,22,#0066cc,第2層
84,193,19,#0066cc,第2層
84,194,6,#0066cc,第2層
84,195,1,#0066cc,第2層
84,196,102,#0066cc,第2層
84,198,72,#0066cc,第2層
84,199,9,#0066cc,第2層
84,201,11,#0066cc,第2層
84,202,3,#0066cc,第2層
84,204,2,#0066cc,第2層
84,206,1,#0066cc,第2層
84,207,13,#0066cc,第2層
84,209,10,#0066cc,第2層
84,211,2,#0066cc,第2層
84,221,2,#0066cc,第2層
84,223,315,#0066cc,第2層
84,224,53,#0066cc,第2層
84,226,371,#0066cc,第2層
84,233,2,#0066cc,第2層
84,235,1,#0066cc,第2層
84,236,1,#0066cc,第2層
84,239,2,#0066cc,第2層
84,246,1,#0066cc,第2層
84,247,2,#0066cc,第2層
84,248,89,#0066cc,第2層
84,249,1,#0066cc,第2層
84,250,29,#0066cc,第2層
84,251,2,#0066cc,第2層
84,252,3,#0066cc,第2層
84,253,228,#0066cc,第2層
84,254,3,#0066cc,第2層
84,264,2,#0066cc,第2層
84,266,4,#0066cc,第2層
84,276,1,#0066cc,第2層
84,279,12,#0066cc,第2層
84,281,9,#0066cc,第2層
84,282,3,#0066cc,第2層
84,283,2,#0066cc,第2層
84,284,17,#0066cc,第2層
84,288,1,#0066cc,第2層
84,290,6,#0066cc,第2層
84,294,4,#0066cc,第2層
84,295,24,#0066cc,第2層
84,296,19,#0066cc,第2層
84,297,6,#0066cc,第2層
84,298,6,#0066cc,第2層
84,299,262,#0066cc,第2層
84,300,331,#0066cc,第2層
84,301,8,#0066cc,第2層
84,302,14,#0066cc,第2層
84,303,2,#0066cc,第2層
84,304,4,#0066cc,第2層
84,305,5,#0066cc,第2層
84,307,7,#0066cc,第2層
84,308,4,#0066cc,第2層
84,309,5,#0066cc,第2層
84,311,338,#0066cc,第2層
84,312,5,#0066cc,第2層
84,313,4,#0066cc,第2層
84,315,1,#0066cc,第2層
84,316,2,#0066cc,第2層
84,317,7,#0066cc,第2層
84,318,5,#0066cc,第2層
84,319,5,#0066cc,第2層
84,320,2,#0066cc,第2層
84,322,5,#0066cc,第2層
84,323,12,#0066cc,第2層
84,324,9,#0066cc,第2層
84,325,1,#0066cc,第2層
84,326,7,#0066cc,第2層
84,327,15,#0066cc,第2層
84,329,12,#0066cc,第2層
84,330,2,#0066cc,第2層
84,332,2,#0066cc,第2層
84,334,150,#0066cc,第2層
84,336,1,#0066cc,第2層
84,337,17,#0066cc,第2層
84,342,1,#0066cc,第2層
84,352,2,#0066cc,第2層
84,353,1,#0066cc,第2層
84,354,63,#0066cc,第2層
84,357,5,#0066cc,第2層
84,361,1,#0066cc,第2層
84,362,1,#0066cc,第2層
84,363,38,#0066cc,第2層
84,365,1,#0066cc,第2層
84,374,7,#0066cc,第2層
84,382,2,#0066cc,第2層
84,383,10,#0066cc,第2層
84,384,1,#0066cc,第2層
84,385,1,#0066cc,第2層
2,87,2,#699c4c,第1層
87,99,6,#0066cc,第2層
87,100,3,#0066cc,第2層
87,101,29,#0066cc,第2層
87,102,112,#0066cc,第2層
87,103,138,#0066cc,第2層
87,104,2,#0066cc,第2層
87,105,1,#0066cc,第2層
87,106,21,#0066cc,第2層
87,108,2,#0066cc,第2層
87,109,3,#0066cc,第2層
87,110,11,#0066cc,第2層
87,111,46,#0066cc,第2層
87,112,59,#0066cc,第2層
87,116,7,#0066cc,第2層
87,117,1,#0066cc,第2層
87,118,1443,#0066cc,第2層
87,119,1403,#0066cc,第2層
87,120,3969,#0066cc,第2層
87,126,7199,#0066cc,第2層
87,127,15,#0066cc,第2層
87,128,31,#0066cc,第2層
87,130,9,#0066cc,第2層
87,131,1,#0066cc,第2層
87,132,4,#0066cc,第2層
87,133,7,#0066cc,第2層
87,134,541,#0066cc,第2層
87,135,6702,#0066cc,第2層
87,136,2,#0066cc,第2層
87,137,14,#0066cc,第2層
87,138,22,#0066cc,第2層
87,139,7215,#0066cc,第2層
87,145,27,#0066cc,第2層
87,146,5,#0066cc,第2層
87,147,71,#0066cc,第2層
87,149,7151,#0066cc,第2層
87,150,5,#0066cc,第2層
87,151,2,#0066cc,第2層
87,152,3,#0066cc,第2層
87,153,2,#0066cc,第2層
87,154,50,#0066cc,第2層
87,156,7192,#0066cc,第2層
87,157,447,#0066cc,第2層
87,158,97,#0066cc,第2層
87,159,58,#0066cc,第2層
87,161,594,#0066cc,第2層
87,162,2,#0066cc,第2層
87,163,4,#0066cc,第2層
87,164,6655,#0066cc,第2層
87,165,1907,#0066cc,第2層
87,166,967,#0066cc,第2層
87,167,63,#0066cc,第2層
87,168,295,#0066cc,第2層
87,169,209,#0066cc,第2層
87,170,2742,#0066cc,第2層
87,171,4,#0066cc,第2層
87,172,53,#0066cc,第2層
87,173,120,#0066cc,第2層
87,174,895,#0066cc,第2層
87,175,31,#0066cc,第2層
87,176,206,#0066cc,第2層
87,177,324,#0066cc,第2層
87,178,3525,#0066cc,第2層
87,179,3169,#0066cc,第2層
87,180,263,#0066cc,第2層
87,181,17,#0066cc,第2層
87,182,75,#0066cc,第2層
87,183,2701,#0066cc,第2層
87,184,7256,#0066cc,第2層
87,189,14,#0066cc,第2層
87,190,64,#0066cc,第2層
87,191,150,#0066cc,第2層
87,192,921,#0066cc,第2層
87,193,1404,#0066cc,第2層
87,194,184,#0066cc,第2層
87,195,10,#0066cc,第2層
87,196,3299,#0066cc,第2層
87,198,509,#0066cc,第2層
87,199,14,#0066cc,第2層
87,200,80,#0066cc,第2層
87,201,39,#0066cc,第2層
87,202,6,#0066cc,第2層
87,204,24,#0066cc,第2層
87,205,9,#0066cc,第2層
87,206,7,#0066cc,第2層
87,207,52,#0066cc,第2層
87,208,51,#0066cc,第2層
87,209,126,#0066cc,第2層
87,211,174,#0066cc,第2層
87,218,4,#0066cc,第2層
87,219,4,#0066cc,第2層
87,220,4,#0066cc,第2層
87,221,109,#0066cc,第2層
87,223,6041,#0066cc,第2層
87,224,1088,#0066cc,第2層
87,226,7207,#0066cc,第2層
87,232,2,#0066cc,第2層
87,233,23,#0066cc,第2層
87,235,21,#0066cc,第2層
87,236,1,#0066cc,第2層
87,238,22,#0066cc,第2層
87,239,51,#0066cc,第2層
87,240,1,#0066cc,第2層
87,242,8,#0066cc,第2層
87,243,1,#0066cc,第2層
87,244,25,#0066cc,第2層
87,245,3,#0066cc,第2層
87,246,62,#0066cc,第2層
87,247,58,#0066cc,第2層
87,248,2168,#0066cc,第2層
87,249,24,#0066cc,第2層
87,250,433,#0066cc,第2層
87,251,13,#0066cc,第2層
87,252,25,#0066cc,第2層
87,253,3940,#0066cc,第2層
87,254,61,#0066cc,第2層
87,261,1,#0066cc,第2層
87,264,102,#0066cc,第2層
87,265,24,#0066cc,第2層
87,266,69,#0066cc,第2層
87,271,2,#0066cc,第2層
87,272,12,#0066cc,第2層
87,276,100,#0066cc,第2層
87,277,4,#0066cc,第2層
87,279,733,#0066cc,第2層
87,280,20,#0066cc,第2層
87,281,480,#0066cc,第2層
87,282,30,#0066cc,第2層
87,283,107,#0066cc,第2層
87,284,316,#0066cc,第2層
87,286,72,#0066cc,第2層
87,287,2,#0066cc,第2層
87,288,14,#0066cc,第2層
87,289,1,#0066cc,第2層
87,290,241,#0066cc,第2層
87,293,58,#0066cc,第2層
87,294,128,#0066cc,第2層
87,295,372,#0066cc,第2層
87,296,292,#0066cc,第2層
87,297,283,#0066cc,第2層
87,298,322,#0066cc,第2層
87,299,3786,#0066cc,第2層
87,300,6409,#0066cc,第2層
87,301,57,#0066cc,第2層
87,302,244,#0066cc,第2層
87,303,85,#0066cc,第2層
87,304,11,#0066cc,第2層
87,305,150,#0066cc,第2層
87,307,302,#0066cc,第2層
87,308,261,#0066cc,第2層
87,309,161,#0066cc,第2層
87,311,6504,#0066cc,第2層
87,312,29,#0066cc,第2層
87,313,29,#0066cc,第2層
87,314,27,#0066cc,第2層
87,315,26,#0066cc,第2層
87,316,47,#0066cc,第2層
87,317,102,#0066cc,第2層
87,318,72,#0066cc,第2層
87,319,62,#0066cc,第2層
87,320,200,#0066cc,第2層
87,321,36,#0066cc,第2層
87,322,206,#0066cc,第2層
87,323,36,#0066cc,第2層
87,324,9,#0066cc,第2層
87,325,1,#0066cc,第2層
87,326,590,#0066cc,第2層
87,327,195,#0066cc,第2層
87,328,43,#0066cc,第2層
87,329,688,#0066cc,第2層
87,330,3,#0066cc,第2層
87,332,56,#0066cc,第2層
87,333,27,#0066cc,第2層
87,334,2249,#0066cc,第2層
87,336,14,#0066cc,第2層
87,337,475,#0066cc,第2層
87,338,16,#0066cc,第2層
87,341,11,#0066cc,第2層
87,342,4,#0066cc,第2層
87,343,1,#0066cc,第2層
87,345,1,#0066cc,第2層
87,346,2,#0066cc,第2層
87,348,2,#0066cc,第2層
87,349,4,#0066cc,第2層
87,350,37,#0066cc,第2層
87,352,94,#0066cc,第2層
87,353,157,#0066cc,第2層
87,354,912,#0066cc,第2層
87,357,152,#0066cc,第2層
87,358,6,#0066cc,第2層
87,361,6,#0066cc,第2層
87,362,2,#0066cc,第2層
87,363,40,#0066cc,第2層
87,365,70,#0066cc,第2層
87,366,8,#0066cc,第2層
87,367,16,#0066cc,第2層
87,368,3,#0066cc,第2層
87,370,1,#0066cc,第2層
87,373,12,#0066cc,第2層
87,374,408,#0066cc,第2層
87,382,8,#0066cc,第2層
87,383,454,#0066cc,第2層
87,384,72,#0066cc,第2層
87,385,52,#0066cc,第2層
2,120,3,#699c4c,第1層
120,126,4779,#0066cc,第2層
120,127,6,#0066cc,第2層
120,128,7,#0066cc,第2層
120,130,8,#0066cc,第2層
120,131,1,#0066cc,第2層
120,132,6,#0066cc,第2層
120,133,7,#0066cc,第2層
120,134,333,#0066cc,第2層
120,135,4453,#0066cc,第2層
120,136,2,#0066cc,第2層
120,137,9,#0066cc,第2層
120,138,15,#0066cc,第2層
120,139,4772,#0066cc,第2層
120,145,17,#0066cc,第2層
120,146,3,#0066cc,第2層
120,147,34,#0066cc,第2層
120,149,4746,#0066cc,第2層
120,150,36,#0066cc,第2層
120,151,2,#0066cc,第2層
120,152,6,#0066cc,第2層
120,153,6,#0066cc,第2層
120,154,31,#0066cc,第2層
120,156,4719,#0066cc,第2層
120,157,369,#0066cc,第2層
120,158,86,#0066cc,第2層
120,159,56,#0066cc,第2層
120,161,507,#0066cc,第2層
120,162,1,#0066cc,第2層
120,163,2,#0066cc,第2層
120,164,4292,#0066cc,第2層
120,165,732,#0066cc,第2層
120,166,1120,#0066cc,第2層
120,167,28,#0066cc,第2層
120,168,140,#0066cc,第2層
120,169,175,#0066cc,第2層
120,170,1907,#0066cc,第2層
120,171,4,#0066cc,第2層
120,172,39,#0066cc,第2層
120,173,64,#0066cc,第2層
120,174,592,#0066cc,第2層
120,175,19,#0066cc,第2層
120,176,132,#0066cc,第2層
120,177,197,#0066cc,第2層
120,178,1769,#0066cc,第2層
120,179,2682,#0066cc,第2層
120,180,9,#0066cc,第2層
120,181,2,#0066cc,第2層
120,182,5,#0066cc,第2層
120,183,359,#0066cc,第2層
120,184,4802,#0066cc,第2層
120,189,12,#0066cc,第2層
120,190,83,#0066cc,第2層
120,191,225,#0066cc,第2層
120,192,577,#0066cc,第2層
120,193,744,#0066cc,第2層
120,194,143,#0066cc,第2層
120,195,32,#0066cc,第2層
120,196,2140,#0066cc,第2層
120,198,356,#0066cc,第2層
120,199,15,#0066cc,第2層
120,200,57,#0066cc,第2層
120,201,31,#0066cc,第2層
120,202,6,#0066cc,第2層
120,204,13,#0066cc,第2層
120,205,2,#0066cc,第2層
120,206,7,#0066cc,第2層
120,207,46,#0066cc,第2層
120,208,30,#0066cc,第2層
120,209,84,#0066cc,第2層
120,211,126,#0066cc,第2層
120,218,3,#0066cc,第2層
120,219,1,#0066cc,第2層
120,220,1,#0066cc,第2層
120,221,68,#0066cc,第2層
120,223,3934,#0066cc,第2層
120,224,769,#0066cc,第2層
120,226,4768,#0066cc,第2層
120,232,1,#0066cc,第2層
120,233,15,#0066cc,第2層
120,235,13,#0066cc,第2層
120,236,1,#0066cc,第2層
120,238,9,#0066cc,第2層
120,239,33,#0066cc,第2層
120,242,5,#0066cc,第2層
120,244,10,#0066cc,第2層
120,245,2,#0066cc,第2層
120,246,41,#0066cc,第2層
120,247,40,#0066cc,第2層
120,248,1444,#0066cc,第2層
120,249,18,#0066cc,第2層
120,250,281,#0066cc,第2層
120,251,16,#0066cc,第2層
120,252,18,#0066cc,第2層
120,253,2579,#0066cc,第2層
120,254,45,#0066cc,第2層
120,264,62,#0066cc,第2層
120,265,19,#0066cc,第2層
120,266,58,#0066cc,第2層
120,268,1,#0066cc,第2層
120,271,2,#0066cc,第2層
120,272,12,#0066cc,第2層
120,276,74,#0066cc,第2層
120,277,1,#0066cc,第2層
120,279,450,#0066cc,第2層
120,280,15,#0066cc,第2層
120,281,288,#0066cc,第2層
120,282,20,#0066cc,第2層
120,283,64,#0066cc,第2層
120,284,205,#0066cc,第2層
120,286,53,#0066cc,第2層
120,287,2,#0066cc,第2層
120,288,7,#0066cc,第2層
120,290,186,#0066cc,第2層
120,293,33,#0066cc,第2層
120,294,97,#0066cc,第2層
120,295,360,#0066cc,第2層
120,296,214,#0066cc,第2層
120,297,142,#0066cc,第2層
120,298,153,#0066cc,第2層
120,299,2513,#0066cc,第2層
120,300,4213,#0066cc,第2層
120,301,50,#0066cc,第2層
120,302,170,#0066cc,第2層
120,303,48,#0066cc,第2層
120,304,11,#0066cc,第2層
120,305,92,#0066cc,第2層
120,307,218,#0066cc,第2層
120,308,167,#0066cc,第2層
120,309,111,#0066cc,第2層
120,311,4298,#0066cc,第2層
120,312,21,#0066cc,第2層
120,313,23,#0066cc,第2層
120,314,17,#0066cc,第2層
120,315,14,#0066cc,第2層
120,316,30,#0066cc,第2層
120,317,75,#0066cc,第2層
120,318,46,#0066cc,第2層
120,319,54,#0066cc,第2層
120,320,124,#0066cc,第2層
120,321,20,#0066cc,第2層
120,322,160,#0066cc,第2層
120,323,27,#0066cc,第2層
120,324,14,#0066cc,第2層
120,326,341,#0066cc,第2層
120,327,149,#0066cc,第2層
120,328,29,#0066cc,第2層
120,329,430,#0066cc,第2層
120,330,3,#0066cc,第2層
120,332,37,#0066cc,第2層
120,333,12,#0066cc,第2層
120,334,1451,#0066cc,第2層
120,336,17,#0066cc,第2層
120,337,281,#0066cc,第2層
120,338,9,#0066cc,第2層
120,341,9,#0066cc,第2層
120,342,3,#0066cc,第2層
120,348,2,#0066cc,第2層
120,349,2,#0066cc,第2層
120,350,21,#0066cc,第2層
120,352,59,#0066cc,第2層
120,353,88,#0066cc,第2層
120,354,614,#0066cc,第2層
120,357,110,#0066cc,第2層
120,358,2,#0066cc,第2層
120,361,4,#0066cc,第2層
120,362,3,#0066cc,第2層
120,363,91,#0066cc,第2層
120,365,47,#0066cc,第2層
120,366,7,#0066cc,第2層
120,367,11,#0066cc,第2層
120,368,3,#0066cc,第2層
120,373,13,#0066cc,第2層
120,374,352,#0066cc,第2層
120,382,9,#0066cc,第2層
120,383,224,#0066cc,第2層
120,384,62,#0066cc,第2層
120,385,33,#0066cc,第2層
2,126,3,#699c4c,第1層
126,131,7,#0066cc,第2層
126,132,17,#0066cc,第2層
126,133,14,#0066cc,第2層
126,134,1492,#0066cc,第2層
126,135,20250,#0066cc,第2層
126,136,16,#0066cc,第2層
126,137,17,#0066cc,第2層
126,138,42,#0066cc,第2層
126,139,21704,#0066cc,第2層
126,145,65,#0066cc,第2層
126,146,7,#0066cc,第2層
126,147,164,#0066cc,第2層
126,149,21544,#0066cc,第2層
126,150,57,#0066cc,第2層
126,151,14,#0066cc,第2層
126,152,48,#0066cc,第2層
126,153,13,#0066cc,第2層
126,154,157,#0066cc,第2層
126,156,21490,#0066cc,第2層
126,157,6186,#0066cc,第2層
126,158,1959,#0066cc,第2層
126,159,943,#0066cc,第2層
126,161,9028,#0066cc,第2層
126,162,12,#0066cc,第2層
126,163,47,#0066cc,第2層
126,164,12694,#0066cc,第2層
126,165,3354,#0066cc,第2層
126,166,10099,#0066cc,第2層
126,167,91,#0066cc,第2層
126,168,572,#0066cc,第2層
126,169,521,#0066cc,第2層
126,170,5477,#0066cc,第2層
126,171,8,#0066cc,第2層
126,172,73,#0066cc,第2層
126,173,284,#0066cc,第2層
126,174,1301,#0066cc,第2層
126,175,107,#0066cc,第2層
126,176,610,#0066cc,第2層
126,177,653,#0066cc,第2層
126,178,6236,#0066cc,第2層
126,179,14172,#0066cc,第2層
126,180,436,#0066cc,第2層
126,181,31,#0066cc,第2層
126,182,154,#0066cc,第2層
126,183,4958,#0066cc,第2層
126,184,21779,#0066cc,第2層
126,189,38,#0066cc,第2層
126,190,129,#0066cc,第2層
126,191,469,#0066cc,第2層
126,192,2001,#0066cc,第2層
126,193,2720,#0066cc,第2層
126,194,295,#0066cc,第2層
126,195,2076,#0066cc,第2層
126,196,11449,#0066cc,第2層
126,198,1148,#0066cc,第2層
126,199,30,#0066cc,第2層
126,200,128,#0066cc,第2層
126,201,67,#0066cc,第2層
126,202,21,#0066cc,第2層
126,204,56,#0066cc,第2層
126,205,12,#0066cc,第2層
126,206,14,#0066cc,第2層
126,207,75,#0066cc,第2層
126,208,74,#0066cc,第2層
126,209,223,#0066cc,第2層
126,211,540,#0066cc,第2層
126,217,1,#0066cc,第2層
126,218,6,#0066cc,第2層
126,219,11,#0066cc,第2層
126,220,4,#0066cc,第2層
126,221,195,#0066cc,第2層
126,223,18455,#0066cc,第2層
126,224,3055,#0066cc,第2層
126,226,21667,#0066cc,第2層
126,232,3,#0066cc,第2層
126,233,56,#0066cc,第2層
126,235,36,#0066cc,第2層
126,236,7,#0066cc,第2層
126,238,51,#0066cc,第2層
126,239,117,#0066cc,第2層
126,240,1,#0066cc,第2層
126,242,24,#0066cc,第2層
126,243,1,#0066cc,第2層
126,244,46,#0066cc,第2層
126,245,6,#0066cc,第2層
126,246,225,#0066cc,第2層
126,247,170,#0066cc,第2層
126,248,6909,#0066cc,第2層
126,249,68,#0066cc,第2層
126,250,1282,#0066cc,第2層
126,251,39,#0066cc,第2層
126,252,72,#0066cc,第2層
126,253,11698,#0066cc,第2層
126,254,193,#0066cc,第2層
126,259,1,#0066cc,第2層
126,260,1,#0066cc,第2層
126,261,2,#0066cc,第2層
126,262,1,#0066cc,第2層
126,264,269,#0066cc,第2層
126,265,44,#0066cc,第2層
126,266,239,#0066cc,第2層
126,267,1,#0066cc,第2層
126,268,3,#0066cc,第2層
126,271,2,#0066cc,第2層
126,272,20,#0066cc,第2層
126,274,1,#0066cc,第2層
126,276,172,#0066cc,第2層
126,277,8,#0066cc,第2層
126,279,1301,#0066cc,第2層
126,280,40,#0066cc,第2層
126,281,848,#0066cc,第2層
126,282,77,#0066cc,第2層
126,283,135,#0066cc,第2層
126,284,575,#0066cc,第2層
126,286,129,#0066cc,第2層
126,287,4,#0066cc,第2層
126,288,25,#0066cc,第2層
126,289,1,#0066cc,第2層
126,290,411,#0066cc,第2層
126,293,76,#0066cc,第2層
126,294,263,#0066cc,第2層
126,295,4128,#0066cc,第2層
126,296,2461,#0066cc,第2層
126,297,462,#0066cc,第2層
126,298,534,#0066cc,第2層
126,299,10311,#0066cc,第2層
126,300,19472,#0066cc,第2層
126,301,184,#0066cc,第2層
126,302,735,#0066cc,第2層
126,303,220,#0066cc,第2層
126,304,39,#0066cc,第2層
126,305,395,#0066cc,第2層
126,307,737,#0066cc,第2層
126,308,526,#0066cc,第2層
126,309,332,#0066cc,第2層
126,311,20206,#0066cc,第2層
126,312,92,#0066cc,第2層
126,313,72,#0066cc,第2層
126,314,62,#0066cc,第2層
126,315,53,#0066cc,第2層
126,316,94,#0066cc,第2層
126,317,186,#0066cc,第2層
126,318,159,#0066cc,第2層
126,319,191,#0066cc,第2層
126,320,406,#0066cc,第2層
126,321,52,#0066cc,第2層
126,322,331,#0066cc,第2層
126,323,97,#0066cc,第2層
126,324,148,#0066cc,第2層
126,325,193,#0066cc,第2層
126,326,1173,#0066cc,第2層
126,327,378,#0066cc,第2層
126,328,57,#0066cc,第2層
126,329,1165,#0066cc,第2層
126,330,12,#0066cc,第2層
126,332,85,#0066cc,第2層
126,333,38,#0066cc,第2層
126,334,4745,#0066cc,第2層
126,336,1201,#0066cc,第2層
126,337,1183,#0066cc,第2層
126,338,57,#0066cc,第2層
126,341,26,#0066cc,第2層
126,342,9,#0066cc,第2層
126,343,1,#0066cc,第2層
126,345,2,#0066cc,第2層
126,346,3,#0066cc,第2層
126,348,2,#0066cc,第2層
126,349,9,#0066cc,第2層
126,350,55,#0066cc,第2層
126,352,218,#0066cc,第2層
126,353,197,#0066cc,第2層
126,354,2159,#0066cc,第2層
126,357,438,#0066cc,第2層
126,358,7,#0066cc,第2層
126,361,8,#0066cc,第2層
126,362,7,#0066cc,第2層
126,363,128,#0066cc,第2層
126,365,112,#0066cc,第2層
126,366,26,#0066cc,第2層
126,367,22,#0066cc,第2層
126,368,4,#0066cc,第2層
126,370,1,#0066cc,第2層
126,373,25,#0066cc,第2層
126,374,5600,#0066cc,第2層
126,376,1,#0066cc,第2層
126,379,1,#0066cc,第2層
126,382,18,#0066cc,第2層
126,383,752,#0066cc,第2層
126,384,634,#0066cc,第2層
126,385,434,#0066cc,第2層
2,135,3,#699c4c,第1層
135,136,13,#0066cc,第2層
135,137,17,#0066cc,第2層
135,138,35,#0066cc,第2層
135,139,20284,#0066cc,第2層
135,145,65,#0066cc,第2層
135,146,5,#0066cc,第2層
135,147,146,#0066cc,第2層
135,149,20133,#0066cc,第2層
135,150,53,#0066cc,第2層
135,151,13,#0066cc,第2層
135,152,47,#0066cc,第2層
135,153,11,#0066cc,第2層
135,154,132,#0066cc,第2層
135,156,20093,#0066cc,第2層
135,157,5793,#0066cc,第2層
135,158,1842,#0066cc,第2層
135,159,884,#0066cc,第2層
